"trial_name","trial_number","response","RT","question","picture","option1","option2","QUD","picture1","picture2","participant_ID","key_pressed","foil_Type","correctness","g","h","key1","key2","expected","startDate","startTime","age","gender","education","languages","comments","endTime","timeSpent","experiment_id",
"key_press_second_one_comp_3","2","NA","2603","Is this a fractal?","images/Generated_Pictures/Penta_triangle_3_false_3.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","3","NA","3349","Is this a fractal?","images/Generated_Pictures/Penta_triangle_3_iteration_3.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_two_comp_3","1","NA","2244","Is this a fractal?","images/Generated_Pictures/Hexa_square_3.png","NA","NA","","NA","NA","NA","h","NA","incorrect","fractal","non-fractal","g","h","fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","4","NA","3267","Is this a fractal?","images/Generated_Pictures/Hexa_arrow_3_false_2.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","5","NA","2219","Is this a fractal?","images/Generated_Pictures/Hexa_triangle_3_iteration_2.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","6","NA","2248","Is this a fractal?","images/Generated_Pictures/Penta_arrow_3_iteration_4.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_two_comp_3","2","NA","2050","Is this a fractal?","images/Generated_Pictures/Hexa_square_3.png","NA","NA","","NA","NA","NA","h","NA","incorrect","fractal","non-fractal","g","h","fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","7","NA","2760","Is this a fractal?","images/Generated_Pictures/Penta_arrow_3_false_3.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","8","NA","2533","Is this a fractal?","images/Generated_Pictures/Hexa_circle_3_iteration_4.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","9","NA","2646","Is this a fractal?","images/Generated_Pictures/Penta_circle_3_false_3.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_two_comp_3","3","NA","2747","Is this a fractal?","images/Generated_Pictures/Penta_square_3.png","NA","NA","","NA","NA","NA","g","NA","correct","fractal","non-fractal","g","h","fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","10","NA","2998","Is this a fractal?","images/Generated_Pictures/Hexa_square_3_iteration_2.png","NA","NA","","NA","NA","NA","h","NA","correct","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","11","NA","2530","Is this a fractal?","images/Generated_Pictures/Hexa_arrow_3_iteration_2.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","12","NA","4774","Is this a fractal?","images/Generated_Pictures/Hexa_triangle_3_false_2.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_two_comp_3","4","NA","1897","Is this a fractal?","images/Generated_Pictures/Quad_circle_3.png","NA","NA","","NA","NA","NA","g","NA","correct","fractal","non-fractal","g","h","fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","13","NA","2115","Is this a fractal?","images/Generated_Pictures/Penta_square_3_iteration_3.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","14","NA","2667","Is this a fractal?","images/Generated_Pictures/Penta_circle_3_iteration_2.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_one_comp_3","15","NA","2160","Is this a fractal?","images/Generated_Pictures/Penta_triangle_3_iteration_4.png","NA","NA","","NA","NA","NA","g","NA","incorrect","fractal","non-fractal","g","h","non-fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
"key_press_second_two_comp_3","5","NA","1854","Is this a fractal?","images/Generated_Pictures/Quad_arrow_3.png","NA","NA","","NA","NA","NA","g","NA","correct","fractal","non-fractal","g","h","fractal","Thu Mar 04 2021 12:18:23 GMT+0100 (Mitteleuropäische Normalzeit)","1614856703147","23","female","Abitur / High School","German","","1614857296301","9.8859","1",
